timestamp	variant	stem	operating_point	conf	gate	duty_fps	k	n	rip_videos	rip_alarmed_frac	latency_median_s	latency_p90_s	norip_videos	norip_alarmed_frac	norip_hours	false_alarms_per_hour	video_F2	frames_kept_frac	detector_runs_frac
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	1.0	1	1	31	0.710	0.0	4.7	40	0.125	0.28	21.11	0.728	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	1.0	2	3	31	0.645	0.0	1.1	40	0.100	0.28	14.07	0.676	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	0.5	1	1	31	0.645	0.0	0.7	40	0.100	0.28	17.59	0.676	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	0.5	2	3	31	0.645	0.0	1.4	40	0.100	0.28	14.07	0.676	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	0.2	1	1	31	0.677	0.0	5.0	40	0.125	0.28	21.11	0.700	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	frame-F2	0.01	0.50	0.2	2	3	31	0.645	0.0	1.5	40	0.075	0.28	10.56	0.680	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	5.0	1	1	31	0.677	0.0	6.4	40	0.400	0.28	63.33	0.652	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	5.0	2	3	31	0.677	0.0	8.2	40	0.300	0.28	45.74	0.669	0.972	0.972
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	1.0	1	1	31	0.645	0.0	10.3	40	0.325	0.28	49.26	0.637	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	1.0	2	3	31	0.645	0.0	11.3	40	0.175	0.28	24.63	0.662	0.206	0.206
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	0.5	1	1	31	0.645	0.0	10.3	40	0.200	0.28	28.15	0.658	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	0.5	2	3	31	0.613	0.0	15.8	40	0.150	0.28	21.11	0.638	0.105	0.105
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	0.2	1	1	31	0.645	0.0	14.3	40	0.175	0.28	24.63	0.662	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	off	0.2	2	3	31	0.581	0.0	21.5	40	0.125	0.28	17.59	0.612	0.044	0.044
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	5.0	1	1	31	0.645	0.0	5.2	40	0.100	0.28	17.59	0.676	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	5.0	2	3	31	0.645	0.0	5.7	40	0.075	0.28	10.56	0.680	0.972	0.457
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	1.0	1	1	31	0.613	0.0	6.0	40	0.075	0.28	10.56	0.651	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	1.0	2	3	31	0.581	0.0	6.1	40	0.050	0.28	7.04	0.625	0.206	0.095
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	0.5	1	1	31	0.581	0.0	5.8	40	0.050	0.28	7.04	0.625	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	0.5	2	3	31	0.581	0.0	14.0	40	0.050	0.28	7.04	0.625	0.105	0.048
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	0.2	1	1	31	0.613	0.0	11.0	40	0.050	0.28	7.04	0.655	0.044	0.020
2026-08-27 10:24	yolo26s dense	t1_nano_k025_t024_s1_s_s3_best_e3	event-F2	0.08	0.50	0.2	2	3	31	0.548	0.0	17.0	40	0.050	0.28	7.04	0.594	0.044	0.020
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	5.0	1	1	31	0.796±0.031	0.000±0.000	3.033±1.281	40	0.467±0.042	0.28	75.060±9.234	0.737±0.029	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	5.0	2	3	31	0.731±0.015	0.000±0.000	1.833±0.478	40	0.317±0.085	0.28	50.427±8.292	0.712±0.026	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	1.0	1	1	31	0.763±0.040	0.000±0.000	3.667±1.228	40	0.358±0.047	0.28	55.123±8.776	0.731±0.041	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	1.0	2	3	31	0.667±0.031	0.000±0.000	7.333±4.715	40	0.192±0.031	0.28	29.323±3.319	0.679±0.032	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	0.5	1	1	31	0.720±0.031	0.000±0.000	8.000±4.255	40	0.275±0.020	0.28	43.393±3.319	0.710±0.029	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	0.5	2	3	31	0.667±0.031	0.000±0.000	9.000±5.041	40	0.150±0.041	0.28	22.283±4.390	0.686±0.033	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	0.2	1	1	31	0.666±0.015	0.000±0.000	7.567±3.630	40	0.175±0.035	0.28	29.323±1.659	0.681±0.017	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	off	0.2	2	3	31	0.613±0.000	0.000±0.000	9.733±7.149	40	0.133±0.031	0.28	19.937±4.390	0.640±0.005	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	5.0	1	1	31	0.742±0.026	0.000±0.000	3.567±0.655	40	0.192±0.024	0.28	30.493±4.387	0.743±0.023	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	5.0	2	3	31	0.699±0.031	0.000±0.000	4.933±3.284	40	0.125±0.041	0.28	19.937±3.319	0.719±0.034	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	1.0	1	1	31	0.720±0.040	0.000±0.000	4.067±0.772	40	0.150±0.000	0.28	22.283±1.659	0.733±0.035	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	1.0	2	3	31	0.592±0.015	0.000±0.000	4.400±1.476	40	0.092±0.012	0.28	14.070±0.000	0.628±0.016	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	0.5	1	1	31	0.656±0.040	0.000±0.000	4.367±0.287	40	0.125±0.020	0.28	18.763±3.319	0.680±0.035	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	0.5	2	3	31	0.592±0.015	0.000±0.000	6.233±1.636	40	0.083±0.012	0.28	11.730±1.655	0.629±0.015	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	0.2	1	1	31	0.634±0.030	0.000±0.000	5.500±0.707	40	0.100±0.000	0.28	15.243±1.659	0.666±0.028	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	frame-F2	0.03/0.04/0.04	0.50	0.2	2	3	31	0.559±0.016	0.000±0.000	8.033±4.260	40	0.075±0.020	0.28	10.557±2.870	0.600±0.018	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	5.0	1	1	31	0.817±0.061	0.000±0.000	1.667±0.170	40	0.533±0.062	0.28	92.650±13.265	0.742±0.046	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	5.0	2	3	31	0.785±0.084	0.000±0.000	1.933±0.826	40	0.417±0.031	0.28	69.197±3.319	0.736±0.064	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	1.0	1	1	31	0.796±0.055	0.000±0.000	3.867±0.834	40	0.450±0.041	0.28	73.883±4.973	0.739±0.038	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	1.0	2	3	31	0.731±0.055	0.000±0.000	4.733±0.858	40	0.283±0.051	0.28	44.563±8.292	0.717±0.039	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	0.5	1	1	31	0.753±0.067	0.000±0.000	4.767±0.170	40	0.358±0.051	0.28	56.297±7.599	0.720±0.048	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	0.5	2	3	31	0.709±0.070	0.000±0.000	10.233±3.626	40	0.233±0.047	0.28	35.187±7.599	0.707±0.050	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	0.2	1	1	31	0.709±0.070	0.000±0.000	8.567±3.169	40	0.267±0.031	0.28	48.083±5.978	0.701±0.055	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	off	0.2	2	3	31	0.656±0.040	0.000±0.000	8.967±6.694	40	0.208±0.031	0.28	30.493±5.978	0.665±0.030	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	5.0	1	1	31	0.763±0.040	0.000±0.000	3.200±0.294	40	0.192±0.024	0.28	32.840±7.229	0.761±0.031	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	5.0	2	3	31	0.742±0.053	0.000±0.000	2.900±1.068	40	0.175±0.035	0.28	28.147±5.744	0.746±0.039	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	1.0	1	1	31	0.753±0.030	0.000±0.000	4.467±0.249	40	0.183±0.031	0.28	30.493±4.387	0.754±0.022	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	1.0	2	3	31	0.656±0.030	0.000±0.000	3.900±0.648	40	0.133±0.047	0.28	21.110±7.604	0.679±0.025	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	0.5	1	1	31	0.678±0.046	0.000±0.000	3.500±0.883	40	0.158±0.051	0.28	24.627±8.618	0.693±0.034	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	0.5	2	3	31	0.634±0.040	0.000±0.000	9.067±2.081	40	0.117±0.024	0.28	17.590±2.874	0.662±0.034	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	0.2	1	1	31	0.667±0.040	0.000±0.000	5.500±0.707	40	0.133±0.031	0.28	22.283±5.983	0.688±0.031	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n canonical	MEAN over 3 seeds	event-F2	0.02/0.01/0.02	0.50	0.2	2	3	31	0.592±0.015	0.000±0.000	7.667±3.974	40	0.100±0.000	0.28	14.070±0.000	0.626±0.014	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	5.0	1	1	31	0.763±0.040	0.000±0.000	5.500±1.699	40	0.433±0.024	0.28	72.710±6.633	0.717±0.033	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	5.0	2	3	31	0.721±0.015	0.000±0.000	4.633±0.403	40	0.375±0.020	0.28	60.987±5.978	0.692±0.013	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	1.0	1	1	31	0.699±0.040	0.000±0.000	5.467±1.126	40	0.350±0.020	0.28	57.467±8.776	0.679±0.037	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	1.0	2	3	31	0.645±0.070	0.000±0.000	5.567±0.946	40	0.250±0.035	0.28	37.533±8.292	0.649±0.067	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	0.5	1	1	31	0.688±0.055	0.000±0.000	6.233±2.007	40	0.283±0.031	0.28	48.083±8.776	0.681±0.052	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	0.5	2	3	31	0.634±0.061	0.000±0.000	8.733±4.328	40	0.175±0.020	0.28	26.973±5.978	0.652±0.058	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	0.2	1	1	31	0.645±0.070	0.000±0.000	8.900±0.942	40	0.208±0.024	0.28	32.840±7.229	0.656±0.065	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	off	0.2	2	3	31	0.581±0.046	0.000±0.000	9.800±6.182	40	0.125±0.020	0.28	17.590±2.874	0.612±0.045	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	5.0	1	1	31	0.699±0.040	0.000±0.000	3.933±0.189	40	0.117±0.012	0.28	19.937±5.983	0.720±0.038	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	5.0	2	3	31	0.666±0.015	0.000±0.000	4.400±0.000	40	0.100±0.000	0.28	14.070±0.000	0.695±0.014	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	1.0	1	1	31	0.656±0.030	0.000±0.000	5.133±0.984	40	0.100±0.000	0.28	14.070±0.000	0.685±0.028	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	1.0	2	3	31	0.602±0.061	0.000±0.000	6.567±1.427	40	0.083±0.024	0.28	11.727±3.314	0.639±0.059	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	0.5	1	1	31	0.613±0.046	0.000±0.000	5.467±1.759	40	0.092±0.012	0.28	14.073±2.870	0.647±0.043	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	0.5	2	3	31	0.591±0.055	0.000±0.000	8.467±4.620	40	0.075±0.020	0.28	10.557±2.870	0.630±0.053	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	0.2	1	1	31	0.623±0.055	0.000±0.000	10.167±4.939	40	0.067±0.012	0.28	9.387±1.659	0.661±0.052	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	frame-F2	0.04/0.06/0.07	0.50	0.2	2	3	31	0.538±0.040	0.000±0.000	8.933±6.776	40	0.067±0.012	0.28	9.387±1.659	0.581±0.039	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	5.0	1	1	31	0.752±0.076	0.000±0.000	5.767±1.808	40	0.467±0.062	0.28	78.577±19.127	0.702±0.055	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	5.0	2	3	31	0.720±0.055	0.000±0.000	4.967±0.287	40	0.350±0.035	0.28	58.640±13.573	0.696±0.042	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	1.0	1	1	31	0.699±0.061	0.000±0.000	5.400±0.490	40	0.342±0.042	0.28	57.467±14.740	0.679±0.050	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	1.0	2	3	31	0.634±0.085	0.000±0.000	4.600±1.711	40	0.225±0.035	0.28	36.360±9.234	0.643±0.074	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	0.5	1	1	31	0.677±0.091	0.000±0.000	5.467±0.499	40	0.267±0.024	0.28	45.737±10.358	0.673±0.078	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	0.5	2	3	31	0.613±0.070	0.000±0.000	6.267±1.721	40	0.167±0.024	0.28	23.457±3.319	0.634±0.061	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	0.2	1	1	31	0.645±0.095	0.000±0.000	6.533±2.457	40	0.200±0.020	0.28	30.493±3.314	0.656±0.082	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	off	0.2	2	3	31	0.591±0.055	0.000±0.000	8.967±6.133	40	0.100±0.035	0.28	14.077±4.973	0.626±0.048	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	5.0	1	1	31	0.710±0.046	0.000±0.000	4.400±0.712	40	0.133±0.031	0.28	22.280±9.234	0.727±0.040	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	5.0	2	3	31	0.677±0.027	0.000±0.000	4.633±0.591	40	0.108±0.012	0.28	16.417±3.319	0.703±0.021	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	1.0	1	1	31	0.645±0.045	0.000±0.000	5.367±1.292	40	0.100±0.000	0.28	16.417±3.319	0.675±0.042	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	1.0	2	3	31	0.591±0.076	0.000±0.000	4.667±1.228	40	0.083±0.012	0.28	12.900±1.655	0.628±0.074	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	0.5	1	1	31	0.602±0.061	0.000±0.000	5.567±1.887	40	0.092±0.012	0.28	14.070±0.000	0.637±0.058	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	0.5	2	3	31	0.581±0.070	0.000±0.000	6.700±2.123	40	0.075±0.000	0.28	10.560±0.000	0.620±0.066	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	0.2	1	1	31	0.613±0.070	0.000±0.000	6.833±2.248	40	0.075±0.000	0.28	10.560±0.000	0.649±0.065	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26n dense	MEAN over 3 seeds	event-F2	0.02/0.12/0.08	0.50	0.2	2	3	31	0.548±0.053	0.000±0.000	8.967±7.475	40	0.058±0.012	0.28	8.213±1.659	0.592±0.050	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	5.0	1	1	31	0.839±0.053	0.000±0.000	3.200±2.786	40	0.600±0.020	0.28	102.033±10.359	0.747±0.043	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	5.0	2	3	31	0.774±0.026	0.000±0.000	1.433±1.330	40	0.533±0.051	0.28	87.960±13.163	0.709±0.026	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	1.0	1	1	31	0.763±0.030	0.000±0.000	2.267±0.806	40	0.517±0.031	0.28	85.613±4.390	0.703±0.020	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	1.0	2	3	31	0.753±0.040	0.000±0.000	4.200±0.726	40	0.400±0.020	0.28	62.157±3.319	0.714±0.032	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	0.5	1	1	31	0.753±0.040	0.000±0.000	2.367±0.946	40	0.467±0.012	0.28	77.403±2.870	0.703±0.031	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	0.5	2	3	31	0.710±0.027	0.000±0.000	1.600±2.263	40	0.333±0.051	0.28	50.430±8.777	0.691±0.027	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	0.2	1	1	31	0.710±0.027	0.000±0.000	2.667±3.771	40	0.383±0.012	0.28	63.330±0.000	0.682±0.020	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	off	0.2	2	3	31	0.688±0.040	0.000±0.000	4.000±5.657	40	0.217±0.042	0.28	31.667±7.599	0.693±0.039	0.044±0.000	0.044±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	5.0	1	1	31	0.720±0.031	0.000±0.000	2.333±1.482	40	0.208±0.031	0.28	35.183±5.744	0.722±0.032	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	5.0	2	3	31	0.677±0.027	0.000±0.000	1.700±1.791	40	0.183±0.047	0.28	29.320±9.234	0.689±0.031	0.972±0.000	0.457±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	1.0	1	1	31	0.677±0.027	0.000±0.000	2.300±1.849	40	0.167±0.031	0.28	29.320±5.980	0.692±0.029	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	1.0	2	3	31	0.624±0.015	0.000±0.000	0.367±0.519	40	0.133±0.031	0.28	19.937±5.983	0.650±0.019	0.206±0.000	0.095±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	0.5	1	1	31	0.624±0.015	0.000±0.000	0.233±0.330	40	0.158±0.042	0.28	26.973±7.229	0.646±0.021	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	0.5	2	3	31	0.624±0.015	0.000±0.000	0.467±0.660	40	0.117±0.042	0.28	17.593±7.601	0.653±0.018	0.105±0.000	0.048±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	0.2	1	1	31	0.656±0.015	0.000±0.000	2.000±2.121	40	0.125±0.000	0.28	21.110±2.874	0.681±0.014	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	frame-F2	0.09/0.09/0.01	0.50	0.2	2	3	31	0.613±0.026	0.000±0.000	0.500±0.707	40	0.083±0.012	0.28	12.903±3.314	0.649±0.024	0.044±0.000	0.020±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	5.0	1	1	31	0.785±0.093	0.000±0.000	2.567±2.726	40	0.592±0.145	0.28	103.207±28.776	0.705±0.048	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	5.0	2	3	31	0.774±0.095	0.000±0.000	3.333±3.450	40	0.525±0.167	0.28	85.617±29.485	0.708±0.050	0.972±0.000	0.972±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	1.0	1	1	31	0.742±0.079	0.000±0.000	4.933±3.952	40	0.483±0.133	0.28	82.097±27.304	0.690±0.042	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	1.0	2	3	31	0.699±0.040	0.000±0.000	5.033±4.695	40	0.367±0.139	0.28	56.293±22.800	0.675±0.011	0.206±0.000	0.206±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	0.5	1	1	31	0.720±0.066	0.000±0.000	4.500±4.114	40	0.392±0.145	0.28	64.507±26.692	0.688±0.031	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	0.5	2	3	31	0.677±0.053	0.000±0.000	6.600±6.707	40	0.300±0.108	0.28	45.740±17.941	0.668±0.028	0.105±0.000	0.105±0.000
2026-08-27 10:24	yolo26s dense	MEAN over 3 seeds	event-F2	0.13/0.03/0.08	off	0.2	1	1	31	0.688±0.031	0.000±0.000	6.433±5.925	40	0.350±0.143	0.28	57.467±25.907	0.670±0.013	0.044±0.000	0.044±0.000
