timestamp	model	task	conf	F2_test	CI_lo	CI_hi	n_videos	B	pair_vs	delta	delta_lo	delta_hi
2026-08-27 07:03	canon_bfi_s_s1_best_e1	bbox	0.07	0.5470	0.3058	0.7199	71	1000				
2026-08-27 07:03	canon_bfi_s_s1_best_e1_img384	bbox	0.05	0.5032	0.2911	0.6492	71	1000				
2026-08-27 07:03	canon_bfi_s_s1_best_e1_img512	bbox	0.05	0.5341	0.3003	0.6963	71	1000				
2026-08-27 07:03	canon_bfi_s_s2_best_e25	bbox	0.02	0.4821	0.2213	0.6812	71	1000				
2026-08-27 07:03	canon_bfi_s_s3_best_e17	bbox	0.03	0.4663	0.1840	0.6699	71	1000				
2026-08-27 07:03	t1_nano_k025_t024_s1_s_s1_best_e1	bbox	0.09	0.5825	0.3828	0.7313	71	1000				
2026-08-27 07:03	t1_nano_k025_t024_s1_s_s2_best_e1	bbox	0.11	0.5475	0.3104	0.7123	71	1000				
2026-08-27 07:03	t1_nano_k025_t024_s1_s_s3_best_e3	bbox	0.02	0.5401	0.2573	0.7220	71	1000				
2026-08-27 07:03	yolo26s_dense[pooled 3 seeds]	bbox		0.5569			71	1000	yolo26s_canonical[pooled 3 seeds]	0.0578	0.0062	0.1122
2026-08-27 07:03	t1_nano_k025_t024_s1_s_s3_best_e3	bbox	0.02	0.5401			71	1000	canon_bfi_s_s3_best_e17	0.0738	0.0022	0.1626
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2634	0.7033	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s1_best_e2_img384	bbox_from_instance	0.04	0.4976	0.2568	0.6668	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s1_best_e2_img512	bbox_from_instance	0.05	0.4945	0.2245	0.6868	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2678	0.6896	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s2_best_e2_img384	bbox_from_instance	0.08	0.5276	0.2721	0.7027	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s2_best_e2_img512	bbox_from_instance	0.08	0.5307	0.2324	0.7314	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2664	0.7398	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s3_best_e2_img384	bbox_from_instance	0.05	0.5545	0.3114	0.7374	71	1000				
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s3_best_e2_img512	bbox_from_instance	0.05	0.5465	0.2893	0.7180	71	1000				
2026-08-27 08:35	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2330	0.7031	71	1000				
2026-08-27 08:35	t1_nano_k0_t024_s1_n_s2_best_e2	bbox_from_instance	0.03	0.4912	0.2512	0.6701	71	1000				
2026-08-27 08:35	t1_nano_k0_t024_s1_n_s3_best_e2	bbox_from_instance	0.05	0.5468	0.2870	0.7074	71	1000				
2026-08-27 08:35	T1_teacher[pooled 3 seeds]	bbox_from_instance		0.5308			71	1000	no_smoothing[pooled 3 seeds]	0.0195	-0.0094	0.0426
2026-08-27 08:35	t1_nano_k0_t024_s1_n_s3_best_e2	bbox_from_instance	0.05	0.5468			71	1000	t1_nano_k025_t024_s1_n_s3_best_e2	-0.0052	-0.0279	0.0282
2026-08-27 08:35	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269	0.2726	0.7027	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s1_best_e2_img384	bbox	0.04	0.5045	0.2538	0.6840	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s1_best_e2_img512	bbox	0.05	0.4905	0.2128	0.6933	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2273	0.6954	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s2_best_e2_img384	bbox	0.06	0.5339	0.2336	0.7138	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s2_best_e2_img512	bbox	0.08	0.5351	0.2268	0.7244	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2645	0.7159	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s3_best_e2_img384	bbox	0.05	0.5504	0.2681	0.7231	71	1000				
2026-08-27 08:36	t1_nano_k025_t024_s1_n_s3_best_e2_img512	bbox	0.03	0.5485	0.2814	0.7202	71	1000				
2026-08-27 08:36	t1_nano_k0_t024_s1_n_s1_best_e2	bbox	0.04	0.5119	0.2415	0.7117	71	1000				
2026-08-27 08:36	t1_nano_k0_t024_s1_n_s2_best_e2	bbox	0.03	0.4954	0.2279	0.6431	71	1000				
2026-08-27 08:36	t1_nano_k0_t024_s1_n_s3_best_e2	bbox	0.05	0.5365	0.2589	0.7078	71	1000				
2026-08-27 08:36	T1_teacher[pooled 3 seeds]	bbox		0.5321			71	1000	no_smoothing[pooled 3 seeds]	0.0177	-0.0025	0.0358
2026-08-27 08:36	t1_nano_k0_t024_s1_n_s3_best_e2	bbox	0.05	0.5365			71	1000	t1_nano_k025_t024_s1_n_s3_best_e2	-0.0072	-0.0246	0.0159
2026-08-27 10:39	canon_bfi_n_s1_best_e18	bbox_from_instance	0.03	0.4967	0.2605	0.6968	71	1000				
2026-08-27 10:40	canon_bfi_n_s1_best_e18_img384	bbox_from_instance	0.02	0.4900	0.2856	0.6581	71	1000				
2026-08-27 10:40	canon_bfi_n_s1_best_e18_img512	bbox_from_instance	0.03	0.4827	0.2537	0.6829	71	1000				
2026-08-27 10:40	canon_bfi_n_s1_best_e18_sm1	bbox_from_instance	0.02	0.5231	0.2835	0.7147	71	1000				
2026-08-27 10:40	canon_bfi_n_s1_best_e18_sm2	bbox_from_instance	0.02	0.5272	0.2929	0.7285	71	1000				
2026-08-27 10:40	canon_bfi_n_s2_best_e8	bbox_from_instance	0.04	0.5008	0.2567	0.6711	71	1000				
2026-08-27 10:40	canon_bfi_n_s2_best_e8_img384	bbox_from_instance	0.06	0.4882	0.2443	0.6709	71	1000				
2026-08-27 10:40	canon_bfi_n_s2_best_e8_img512	bbox_from_instance	0.08	0.4809	0.2304	0.6962	71	1000				
2026-08-27 10:40	canon_bfi_n_s2_best_e8_sm1	bbox_from_instance	0.02	0.5260	0.2938	0.6901	71	1000				
2026-08-27 10:40	canon_bfi_n_s2_best_e8_sm2	bbox_from_instance	0.01	0.5242	0.2972	0.6912	71	1000				
2026-08-27 10:40	canon_bfi_n_s3_best_e22	bbox_from_instance	0.04	0.4525	0.1904	0.6935	71	1000				
2026-08-27 10:40	canon_bfi_n_s3_best_e22_img384	bbox_from_instance	0.06	0.4749	0.2222	0.6876	71	1000				
2026-08-27 10:40	canon_bfi_n_s3_best_e22_img512	bbox_from_instance	0.06	0.4500	0.2059	0.6699	71	1000				
2026-08-27 10:40	canon_bfi_n_s3_best_e22_sm1	bbox_from_instance	0.03	0.4709	0.2077	0.7203	71	1000				
2026-08-27 10:40	canon_bfi_n_s3_best_e22_sm2	bbox_from_instance	0.04	0.4712	0.1930	0.7143	71	1000				
2026-08-27 10:40	canon_bfi_s_s1_best_e1	bbox_from_instance	0.05	0.5550	0.3505	0.7079	71	1000				
2026-08-27 10:40	canon_bfi_s_s1_best_e1_img384	bbox_from_instance	0.05	0.5229	0.3292	0.6489	71	1000				
2026-08-27 10:40	canon_bfi_s_s1_best_e1_img512	bbox_from_instance	0.05	0.5452	0.3297	0.6922	71	1000				
2026-08-27 10:40	canon_bfi_s_s2_best_e25	bbox_from_instance	0.01	0.4530	0.2115	0.6767	71	1000				
2026-08-27 10:40	canon_bfi_s_s2_best_e25_img384	bbox_from_instance	0.01	0.4705	0.2319	0.6638	71	1000				
2026-08-27 10:40	canon_bfi_s_s2_best_e25_img512	bbox_from_instance	0.03	0.4746	0.2106	0.6792	71	1000				
2026-08-27 10:40	canon_bfi_s_s3_best_e17	bbox_from_instance	0.03	0.4301	0.1371	0.6736	71	1000				
2026-08-27 10:40	canon_bfi_s_s3_best_e17_img384	bbox_from_instance	0.07	0.4537	0.1683	0.6474	71	1000				
2026-08-27 10:40	canon_bfi_s_s3_best_e17_img512	bbox_from_instance	0.07	0.4337	0.1482	0.6774	71	1000				
2026-08-27 10:40	interp_gt_s1_n_s1_best_e2	bbox_from_instance	0.05	0.4713	0.1953	0.6617	71	1000				
2026-08-27 10:40	interp_gt_s1_n_s1_best_e2_sm1	bbox_from_instance	0.03	0.4994	0.2154	0.7080	71	1000				
2026-08-27 10:40	interp_gt_s1_n_s1_best_e2_sm2	bbox_from_instance	0.03	0.5041	0.2120	0.6937	71	1000				
2026-08-27 10:40	interp_gt_s1_n_s2_best_e2	bbox_from_instance	0.07	0.5518	0.2894	0.7316	71	1000				
2026-08-27 10:41	interp_gt_s1_n_s2_best_e2_sm1	bbox_from_instance	0.03	0.5823	0.3348	0.7558	71	1000				
2026-08-27 10:41	interp_gt_s1_n_s2_best_e2_sm2	bbox_from_instance	0.03	0.5905	0.3305	0.7613	71	1000				
2026-08-27 10:41	interp_gt_s1_n_s3_best_e3	bbox_from_instance	0.03	0.4987	0.2222	0.6795	71	1000				
2026-08-27 10:41	interp_gt_s1_n_s3_best_e3_sm1	bbox_from_instance	0.03	0.5194	0.2234	0.7185	71	1000				
2026-08-27 10:41	interp_gt_s1_n_s3_best_e3_sm2	bbox_from_instance	0.03	0.5237	0.2109	0.7149	71	1000				
2026-08-27 10:41	kd_bfi_x_n_s1_best_e17	bbox_from_instance	0.02	0.4609	0.2001	0.6691	71	1000				
2026-08-27 10:41	kd_bfi_x_n_s2_best_e21	bbox_from_instance	0.02	0.4889	0.2225	0.6910	71	1000				
2026-08-27 10:41	kd_bfi_x_n_s3_best_e22	bbox_from_instance	0.02	0.4918	0.2075	0.6886	71	1000				
2026-08-27 10:41	kd_interp_n_s2_best_e2	bbox_from_instance	0.04	0.5005	0.2353	0.7017	71	1000				
2026-08-27 10:41	kd_interp_n_s3_best_e3	bbox_from_instance	0.03	0.5015	0.2520	0.6976	71	1000				
2026-08-27 10:41	kd_t1_n_s1_best_e3	bbox_from_instance	0.03	0.4945	0.2424	0.6556	71	1000				
2026-08-27 10:41	kd_t1_n_s2_best_e3	bbox_from_instance	0.04	0.5051	0.2283	0.7070	71	1000				
2026-08-27 10:41	kd_t1_n_s3_best_e2	bbox_from_instance	0.03	0.5351	0.2883	0.6834	71	1000				
2026-08-27 10:41	t1_nano_k025_t015_s1_n_s1_best_e3	bbox_from_instance	0.03	0.5256	0.2805	0.6978	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_keepempty_n_s1_best_e2	bbox_from_instance	0.02	0.5064	0.2595	0.6859	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.5130	0.2622	0.7177	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s1_best_e2_img384	bbox_from_instance	0.04	0.4976	0.2493	0.6738	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s1_best_e2_img512	bbox_from_instance	0.05	0.4945	0.2305	0.7163	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s1_best_e2_sm1	bbox_from_instance	0.02	0.5337	0.2620	0.7234	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s1_best_e2_sm2	bbox_from_instance	0.02	0.5365	0.3033	0.7141	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s2_best_e2	bbox_from_instance	0.06	0.5274	0.2650	0.7008	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s2_best_e2_img384	bbox_from_instance	0.08	0.5276	0.2684	0.7014	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s2_best_e2_img512	bbox_from_instance	0.08	0.5307	0.2311	0.7299	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s2_best_e2_sm1	bbox_from_instance	0.03	0.5650	0.3162	0.7286	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s2_best_e2_sm2	bbox_from_instance	0.03	0.5696	0.3006	0.7463	71	1000				
2026-08-27 10:41	t1_nano_k025_t024_s1_n_s3_best_e2	bbox_from_instance	0.07	0.5520	0.2889	0.7289	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_n_s3_best_e2_img384	bbox_from_instance	0.05	0.5545	0.3097	0.7430	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_n_s3_best_e2_img512	bbox_from_instance	0.05	0.5465	0.2944	0.7344	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_n_s3_best_e2_sm1	bbox_from_instance	0.05	0.5730	0.3219	0.7468	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_n_s3_best_e2_sm2	bbox_from_instance	0.06	0.5732	0.3100	0.7496	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_noneg_n_s1_best_e4	bbox_from_instance	0.04	0.4994	0.2555	0.7070	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_noneg_n_s2_best_e3	bbox_from_instance	0.05	0.4671	0.2017	0.6797	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_noneg_n_s3_best_e3	bbox_from_instance	0.05	0.5380	0.2967	0.7051	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s1_best_e1	bbox_from_instance	0.09	0.5670	0.3677	0.7205	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s1_best_e1_img384	bbox_from_instance	0.06	0.5900	0.3782	0.7297	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s1_best_e1_img512	bbox_from_instance	0.11	0.5803	0.3789	0.7438	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s1_best_e1_sm1	bbox_from_instance	0.07	0.5909	0.3908	0.7329	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s1_best_e1_sm2	bbox_from_instance	0.08	0.5974	0.4043	0.7416	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s2_best_e1	bbox_from_instance	0.09	0.5371	0.3366	0.6916	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s2_best_e1_img384	bbox_from_instance	0.11	0.5764	0.3875	0.7226	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s2_best_e1_img512	bbox_from_instance	0.10	0.5268	0.3120	0.6546	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s2_best_e1_sm1	bbox_from_instance	0.05	0.5526	0.3595	0.6873	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s2_best_e1_sm2	bbox_from_instance	0.06	0.5558	0.3647	0.7118	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s3_best_e3	bbox_from_instance	0.01	0.5455	0.2973	0.7157	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s3_best_e3_img384	bbox_from_instance	0.02	0.5667	0.3348	0.7330	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s3_best_e3_img512	bbox_from_instance	0.02	0.5515	0.2898	0.7282	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s3_best_e3_sm1	bbox_from_instance	0.01	0.5680	0.3155	0.7405	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s1_s_s3_best_e3_sm2	bbox_from_instance	0.01	0.5720	0.2996	0.7449	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s2_n_s1_best_e3	bbox_from_instance	0.13	0.5336	0.2669	0.7063	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s2_n_s2_best_e25	bbox_from_instance	0.02	0.4844	0.2146	0.6930	71	1000				
2026-08-27 10:42	t1_nano_k025_t024_s2_n_s3_best_e2	bbox_from_instance	0.06	0.5414	0.3034	0.7169	71	1000				
2026-08-27 10:43	t1_nano_k025_t024_s4_n_s1_best_e4	bbox_from_instance	0.07	0.4655	0.1873	0.6784	71	1000				
2026-08-27 10:43	t1_nano_k025_t024_s4_n_s2_best_e10	bbox_from_instance	0.01	0.5159	0.2848	0.6889	71	1000				
2026-08-27 10:43	t1_nano_k025_t024_s4_n_s3_best_e24	bbox_from_instance	0.03	0.5444	0.2883	0.7260	71	1000				
2026-08-27 10:43	t1_nano_k025_t035_s1_n_s1_best_e2	bbox_from_instance	0.03	0.5351	0.3062	0.6953	71	1000				
2026-08-27 10:43	t1_nano_k0_t024_s1_n_s1_best_e2	bbox_from_instance	0.04	0.4966	0.2332	0.6863	71	1000				
2026-08-27 10:43	t1_nano_k0_t024_s1_n_s2_best_e2	bbox_from_instance	0.03	0.4912	0.2558	0.6548	71	1000				
2026-08-27 10:43	t1_nano_k0_t024_s1_n_s3_best_e2	bbox_from_instance	0.05	0.5468	0.2817	0.7146	71	1000				
2026-08-27 10:43	t1_nanoadd_k025_t024_s1_n_s1_best_e24	bbox_from_instance	0.04	0.5402	0.2842	0.7209	71	1000				
2026-08-27 10:43	t1s1_ft_canon_bfi_n_s1_best_e1	bbox_from_instance	0.05	0.4451	0.1806	0.6641	71	1000				
2026-08-27 10:43	t1s1_ftlow_canon_bfi_n_s1_best_e6	bbox_from_instance	0.01	0.4803	0.2529	0.6685	71	1000				
2026-08-27 10:43	t1s2_ftlow_canon_bfi_n_s2_best_e5	bbox_from_instance	0.03	0.5134	0.2649	0.6899	71	1000				
2026-08-27 10:43	t1s3_ftlow_canon_bfi_n_s3_best_e5	bbox_from_instance	0.02	0.5218	0.2966	0.7054	71	1000				
2026-08-27 10:43	canon_n_sm2[pooled 3 seeds]	bbox_from_instance		0.5083			71	1000	canon_n[pooled 3 seeds]	0.0247	0.0146	0.0388
2026-08-27 10:43	interp_n_sm2[pooled 3 seeds]	bbox_from_instance		0.5396			71	1000	interp_n[pooled 3 seeds]	0.0327	0.0231	0.0424
2026-08-27 10:43	dense_n_sm2[pooled 3 seeds]	bbox_from_instance		0.5597			71	1000	dense_n[pooled 3 seeds]	0.0289	0.0152	0.0449
2026-08-27 10:43	dense_s_sm2[pooled 3 seeds]	bbox_from_instance		0.5750			71	1000	dense_s[pooled 3 seeds]	0.0251	0.0156	0.0359
2026-08-27 10:43	dense_n_sm2[pooled 3 seeds]	bbox_from_instance		0.5597			71	1000	canon_n_sm2[pooled 3 seeds]	0.0514	-0.0216	0.1154
2026-08-27 10:43	canon_bfi_n_s1_best_e18	bbox	0.03	0.5198	0.2859	0.7110	71	1000				
2026-08-27 10:43	canon_bfi_n_s1_best_e18_img384	bbox	0.02	0.5272	0.2935	0.6884	71	1000				
2026-08-27 10:43	canon_bfi_n_s1_best_e18_img512	bbox	0.03	0.5099	0.2806	0.7048	71	1000				
2026-08-27 10:43	canon_bfi_n_s1_best_e18_sm1	bbox	0.01	0.5574	0.3371	0.7493	71	1000				
2026-08-27 10:43	canon_bfi_n_s1_best_e18_sm2	bbox	0.01	0.5633	0.3453	0.7423	71	1000				
2026-08-27 10:43	canon_bfi_n_s2_best_e8	bbox	0.06	0.5177	0.2382	0.6965	71	1000				
2026-08-27 10:43	canon_bfi_n_s2_best_e8_img384	bbox	0.05	0.5181	0.2672	0.6739	71	1000				
2026-08-27 10:43	canon_bfi_n_s2_best_e8_img512	bbox	0.08	0.5000	0.2006	0.6829	71	1000				
2026-08-27 10:43	canon_bfi_n_s2_best_e8_sm1	bbox	0.02	0.5430	0.2885	0.7041	71	1000				
2026-08-27 10:43	canon_bfi_n_s2_best_e8_sm2	bbox	0.02	0.5493	0.2393	0.7101	71	1000				
2026-08-27 10:43	canon_bfi_n_s3_best_e22	bbox	0.04	0.4631	0.1961	0.6862	71	1000				
2026-08-27 10:43	canon_bfi_n_s3_best_e22_img384	bbox	0.04	0.5147	0.2598	0.6972	71	1000				
2026-08-27 10:43	canon_bfi_n_s3_best_e22_img512	bbox	0.06	0.4741	0.2187	0.6822	71	1000				
2026-08-27 10:43	canon_bfi_n_s3_best_e22_sm1	bbox	0.03	0.4804	0.2270	0.7060	71	1000				
2026-08-27 10:43	canon_bfi_n_s3_best_e22_sm2	bbox	0.05	0.4792	0.2034	0.7035	71	1000				
2026-08-27 10:44	canon_bfi_s_s1_best_e1	bbox	0.07	0.5470	0.2800	0.7212	71	1000				
2026-08-27 10:44	canon_bfi_s_s1_best_e1_img384	bbox	0.05	0.5032	0.2875	0.6320	71	1000				
2026-08-27 10:44	canon_bfi_s_s1_best_e1_img512	bbox	0.05	0.5341	0.2866	0.6926	71	1000				
2026-08-27 10:44	canon_bfi_s_s2_best_e25	bbox	0.02	0.4821	0.2327	0.6975	71	1000				
2026-08-27 10:44	canon_bfi_s_s2_best_e25_img384	bbox	0.01	0.4958	0.2444	0.6716	71	1000				
2026-08-27 10:44	canon_bfi_s_s2_best_e25_img512	bbox	0.03	0.5064	0.2258	0.7001	71	1000				
2026-08-27 10:44	canon_bfi_s_s3_best_e17	bbox	0.03	0.4663	0.1792	0.6819	71	1000				
2026-08-27 10:44	canon_bfi_s_s3_best_e17_img384	bbox	0.07	0.4856	0.1970	0.6935	71	1000				
2026-08-27 10:44	canon_bfi_s_s3_best_e17_img512	bbox	0.08	0.4697	0.1729	0.6869	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s1_best_e2	bbox	0.05	0.4678	0.1863	0.6593	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s1_best_e2_sm1	bbox	0.04	0.4872	0.1989	0.6895	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s1_best_e2_sm2	bbox	0.03	0.4929	0.2027	0.6998	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s2_best_e2	bbox	0.07	0.5552	0.2672	0.7323	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s2_best_e2_sm1	bbox	0.03	0.5808	0.2855	0.7488	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s2_best_e2_sm2	bbox	0.03	0.5882	0.2982	0.7669	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s3_best_e3	bbox	0.04	0.5002	0.1953	0.6847	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s3_best_e3_sm1	bbox	0.02	0.5184	0.2300	0.6992	71	1000				
2026-08-27 10:44	interp_gt_s1_n_s3_best_e3_sm2	bbox	0.02	0.5201	0.2542	0.7126	71	1000				
2026-08-27 10:44	kd_bfi_x_n_s1_best_e17	bbox	0.02	0.4694	0.2163	0.6577	71	1000				
2026-08-27 10:44	kd_bfi_x_n_s2_best_e21	bbox	0.02	0.5273	0.2626	0.7220	71	1000				
2026-08-27 10:44	kd_bfi_x_n_s3_best_e22	bbox	0.01	0.5150	0.2239	0.6962	71	1000				
2026-08-27 10:44	kd_interp_n_s2_best_e2	bbox	0.05	0.4985	0.1909	0.6937	71	1000				
2026-08-27 10:44	kd_interp_n_s3_best_e3	bbox	0.04	0.5214	0.2442	0.6953	71	1000				
2026-08-27 10:44	kd_t1_n_s1_best_e3	bbox	0.03	0.5047	0.2331	0.6540	71	1000				
2026-08-27 10:44	kd_t1_n_s2_best_e3	bbox	0.04	0.5241	0.2289	0.7077	71	1000				
2026-08-27 10:44	kd_t1_n_s3_best_e2	bbox	0.03	0.5397	0.2772	0.6855	71	1000				
2026-08-27 10:44	t1_nano_k025_t015_s1_n_s1_best_e3	bbox	0.03	0.5311	0.2735	0.7033	71	1000				
2026-08-27 10:44	t1_nano_k025_t024_s1_keepempty_n_s1_best_e2	bbox	0.02	0.5095	0.2457	0.6980	71	1000				
2026-08-27 10:44	t1_nano_k025_t024_s1_n_s1_best_e2	bbox	0.04	0.5269	0.2633	0.7093	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s1_best_e2_img384	bbox	0.04	0.5045	0.2579	0.6732	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s1_best_e2_img512	bbox	0.05	0.4905	0.2199	0.6854	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s1_best_e2_sm1	bbox	0.02	0.5487	0.2875	0.7238	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s1_best_e2_sm2	bbox	0.02	0.5514	0.2963	0.7205	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s2_best_e2	bbox	0.10	0.5256	0.2184	0.6883	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s2_best_e2_img384	bbox	0.06	0.5339	0.2544	0.7007	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s2_best_e2_img512	bbox	0.08	0.5351	0.2677	0.7336	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s2_best_e2_sm1	bbox	0.03	0.5671	0.2985	0.7399	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s2_best_e2_sm2	bbox	0.02	0.5722	0.3074	0.7370	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s3_best_e2	bbox	0.07	0.5438	0.2431	0.7297	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s3_best_e2_img384	bbox	0.05	0.5504	0.2948	0.7232	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s3_best_e2_img512	bbox	0.03	0.5485	0.2869	0.7083	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s3_best_e2_sm1	bbox	0.03	0.5687	0.3414	0.7441	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_n_s3_best_e2_sm2	bbox	0.06	0.5624	0.2965	0.7337	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_noneg_n_s1_best_e4	bbox	0.04	0.5213	0.2443	0.6911	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_noneg_n_s2_best_e3	bbox	0.05	0.4848	0.2027	0.6709	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_noneg_n_s3_best_e3	bbox	0.05	0.5480	0.2914	0.7116	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s1_best_e1	bbox	0.09	0.5825	0.3701	0.7236	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s1_best_e1_img384	bbox	0.06	0.5662	0.3516	0.7256	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s1_best_e1_img512	bbox	0.11	0.5754	0.3485	0.7381	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s1_best_e1_sm1	bbox	0.07	0.6035	0.3954	0.7401	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s1_best_e1_sm2	bbox	0.08	0.6103	0.4062	0.7609	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s2_best_e1	bbox	0.11	0.5475	0.3179	0.7049	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s2_best_e1_img384	bbox	0.15	0.5766	0.3379	0.7371	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s2_best_e1_img512	bbox	0.11	0.5392	0.3003	0.6863	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s2_best_e1_sm1	bbox	0.08	0.5643	0.3378	0.7215	71	1000				
2026-08-27 10:45	t1_nano_k025_t024_s1_s_s2_best_e1_sm2	bbox	0.09	0.5671	0.3365	0.7178	71	1000				
2026-08-27 10:46	t1_nano_k025_t024_s1_s_s3_best_e3	bbox	0.02	0.5401	0.2520	0.7195	71	1000				
2026-08-27 10:46	t1_nano_k025_t024_s1_s_s3_best_e3_img384	bbox	0.02	0.5564	0.3103	0.7260	71	1000				
